date,température 1,température 2,humidité,pression,température exterieure,humidité exterieure,température chambre,humidité chambre
22/12/2018 09:55:00,20.5,25,61,1000,10.4,93,20.5,61
22/12/2018 10:05:00,20.5,25,61,1000,10.5,93,20.5,61
22/12/2018 10:10:00,20.5,25,61,1000,10.6,93,20.5,61
22/12/2018 10:15:00,20.5,25,61,1000,10.6,93,20.5,61
22/12/2018 10:19:59,20.5,25,61,1000,10.7,93,20.5,61
22/12/2018 10:25:00,20.5,25,61,1000,10.8,93,20.5,61
22/12/2018 10:30:00,20.5,25,61,1000,10.7,93,20.5,61
22/12/2018 10:35:00,20.7,25,61,1000,10.8,93,20.7,61
22/12/2018 10:40:00,20.7,25,61,1000,10.9,93,20.7,61
22/12/2018 10:45:00,20.6,25,61,1000,10.9,93,20.6,61
22/12/2018 10:49:59,20.6,25,61,1000,10.9,93,20.6,61
22/12/2018 10:55:00,20.6,25,61,1000,11.0,93,20.6,61
22/12/2018 11:05:00,20.6,25,61,1000,11.1,93,20.6,61
22/12/2018 11:10:00,20.5,25,61,1000,11.2,93,20.5,61
22/12/2018 11:14:59,20.5,25,59,1000,11.1,93,20.5,59
22/12/2018 11:20:00,20.5,25,59,1000,11.1,91,20.5,59
22/12/2018 11:25:00,20.5,25,59,1000,11.0,91,20.5,59
22/12/2018 11:30:00,20.5,25,59,1000,11.0,91,20.5,59
22/12/2018 11:35:00,20.5,25,59,1000,11.0,91,20.5,59
22/12/2018 11:40:00,20.5,25,59,1000,11.1,91,20.5,59
22/12/2018 11:45:00,20.5,25,59,1000,11.2,91,20.5,59
22/12/2018 11:50:00,20.5,25,59,1000,11.2,91,20.5,59
22/12/2018 11:54:59,20.5,25,59,1000,11.4,91,20.5,59
22/12/2018 12:05:00,20.5,25,59,1000,11.6,91,20.5,59
22/12/2018 12:10:00,20.5,25,59,1000,11.8,91,20.5,59
22/12/2018 12:15:00,20.6,25,59,1000,11.8,91,20.6,59
22/12/2018 12:20:00,20.6,25,59,1000,11.9,91,20.6,59
22/12/2018 12:24:59,20.6,25,59,1000,11.8,91,20.6,59
22/12/2018 12:30:00,20.6,25,59,1000,11.8,89,20.6,59
22/12/2018 12:35:00,20.5,25,59,1000,11.9,89,20.5,59
22/12/2018 12:40:00,20.5,25,59,1000,12.0,89,20.5,59
22/12/2018 12:45:00,20.5,25,59,1000,12.1,89,20.5,59
22/12/2018 12:50:00,20.5,25,59,1000,12.1,89,20.5,59
22/12/2018 12:55:00,20.5,25,59,1000,12.2,89,20.5,59
22/12/2018 13:05:00,20.5,25,59,1000,12.2,89,20.5,59
22/12/2018 13:10:00,20.5,25,59,1000,12.3,89,20.5,59
22/12/2018 13:14:59,20.5,25,59,1000,12.3,89,20.5,59
22/12/2018 13:20:00,20.5,25,59,1000,12.3,89,20.5,59
22/12/2018 13:25:00,20.5,25,59,1000,12.3,89,20.5,59
22/12/2018 13:29:59,20.5,25,59,1000,12.3,89,20.5,59
22/12/2018 13:35:00,20.5,25,59,1000,12.5,87,20.5,59
22/12/2018 13:40:00,20.5,25,59,1000,12.5,87,20.5,59
22/12/2018 13:45:00,20.5,25,59,1000,12.4,87,20.5,59
22/12/2018 13:50:00,20.5,25,59,1000,12.3,87,20.5,59
22/12/2018 13:55:00,20.5,25,59,1000,12.3,87,20.5,59
22/12/2018 14:05:00,20.5,25,59,1000,12.0,88,20.5,59
22/12/2018 14:10:00,20.5,25,59,1000,11.7,88,20.5,59
22/12/2018 14:14:59,20.5,25,59,1000,11.4,88,20.5,59
22/12/2018 14:19:59,20.5,25,59,1000,11.2,88,20.5,59
22/12/2018 14:25:00,20.5,25,59,1000,10.9,88,20.5,59
22/12/2018 14:30:00,20.5,25,59,1000,10.7,88,20.5,59
22/12/2018 14:34:59,20.5,25,59,1000,10.6,88,20.5,59
22/12/2018 14:40:00,20.5,25,59,1000,10.6,88,20.5,59
22/12/2018 14:44:59,20.5,25,59,1000,10.6,90,20.5,59
22/12/2018 14:50:00,20.5,25,59,1000,10.5,90,20.5,59
22/12/2018 14:54:59,20.5,25,59,1000,10.5,90,20.5,59
22/12/2018 15:05:00,20.5,25,59,1000,10.6,90,20.5,59
22/12/2018 15:10:00,20.5,25,59,1000,10.8,90,20.5,59
22/12/2018 15:15:00,20.5,25,59,1000,10.8,90,20.5,59
22/12/2018 15:20:00,20.5,25,59,1000,10.9,90,20.5,59
22/12/2018 15:25:00,20.5,25,59,1000,11.0,90,20.5,59
22/12/2018 15:30:00,20.6,25,59,1000,11.1,90,20.6,59
22/12/2018 15:35:00,20.8,25,59,1000,11.2,90,20.8,59
22/12/2018 15:40:00,20.8,25,59,1000,11.3,90,20.8,59
22/12/2018 15:45:00,20.8,25,59,1000,11.3,90,20.8,59
22/12/2018 15:50:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 15:55:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 16:05:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 16:10:00,20.8,25,59,1000,11.5,89,20.8,59
22/12/2018 16:15:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 16:20:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 16:25:00,20.8,25,59,1000,11.4,90,20.8,59
22/12/2018 16:30:00,20.8,25,59,1000,11.3,90,20.8,59
22/12/2018 16:35:00,20.8,25,59,1000,11.2,90,20.8,59
22/12/2018 16:40:00,20.8,25,59,1000,11.0,90,20.8,59
22/12/2018 16:45:00,20.8,25,59,1000,10.8,90,20.8,59
22/12/2018 16:50:00,20.8,25,59,1000,10.7,90,20.8,59
22/12/2018 16:55:00,20.8,25,59,1000,10.5,90,20.8,59
22/12/2018 17:05:00,20.8,25,59,1000,10.3,90,20.8,59
22/12/2018 17:10:00,20.8,25,59,1000,10.4,90,20.8,59
22/12/2018 17:14:59,20.5,25,59,1000,10.2,90,20.5,59
22/12/2018 17:20:00,20.5,25,59,1000,10.0,90,20.5,59
22/12/2018 17:25:00,20.5,25,59,1000,9.9,88,20.5,59
22/12/2018 17:30:00,20.5,25,59,1000,9.8,88,20.5,59
22/12/2018 17:35:00,20.5,25,59,1000,9.6,88,20.5,59
22/12/2018 17:40:00,20.5,25,59,1000,9.6,88,20.5,59
22/12/2018 17:45:00,20.5,25,59,1000,9.5,88,20.5,59
22/12/2018 17:49:59,20.4,25,59,1000,9.4,88,20.4,59
22/12/2018 17:55:00,20.4,25,59,1000,9.3,88,20.4,59
22/12/2018 18:05:00,20.4,25,59,1000,9.3,88,20.4,59
22/12/2018 18:10:00,20.5,25,59,1000,9.2,88,20.5,59
22/12/2018 18:15:00,20.6,25,59,1000,9.2,88,20.6,59
22/12/2018 18:20:00,20.7,25,59,1000,9.1,88,20.7,59
22/12/2018 18:25:00,20.7,25,59,1000,9.1,88,20.7,59
22/12/2018 18:30:00,20.7,25,59,1000,9.0,88,20.7,59
22/12/2018 18:34:59,20.9,25,59,1000,9.0,88,20.9,59
22/12/2018 18:40:00,21.1,25,59,1000,9.0,88,21.1,59
22/12/2018 18:45:00,21.1,25,59,1000,9.0,88,21.1,59
22/12/2018 18:50:00,21.1,25,59,1000,9.0,88,21.1,59
22/12/2018 18:55:00,21.3,25,59,1000,9.0,88,21.3,59
22/12/2018 19:05:00,21.4,25,59,1000,9.0,88,21.4,59
22/12/2018 19:10:00,21.4,25,59,1000,9.0,90,21.4,59
22/12/2018 19:15:00,21.4,25,59,1000,9.0,90,21.4,59
22/12/2018 19:20:00,21.4,25,59,1000,9.0,90,21.4,59
22/12/2018 19:25:00,21.4,25,59,1000,9.0,90,21.4,59
22/12/2018 19:30:00,21.2,25,59,1000,8.9,90,21.2,59
22/12/2018 19:35:00,21.2,25,59,1000,8.9,90,21.2,59
22/12/2018 19:40:00,21.1,25,59,1000,8.8,90,21.1,59
22/12/2018 19:45:00,21.1,25,59,1000,8.8,90,21.1,59
22/12/2018 19:50:00,21.0,25,59,1000,8.8,90,21.0,59
22/12/2018 19:54:59,21.0,25,59,1000,8.9,90,21.0,59
22/12/2018 20:05:00,21.0,25,59,1000,8.8,90,21.0,59
22/12/2018 20:10:00,21.0,25,59,1000,8.8,90,21.0,59
22/12/2018 20:15:00,21.0,25,59,1000,8.9,88,21.0,59
22/12/2018 20:20:00,21.0,25,59,1000,8.9,88,21.0,59
22/12/2018 20:25:00,21.0,25,59,1000,8.9,88,21.0,59
22/12/2018 20:30:00,21.0,25,59,1000,9.0,88,21.0,59
22/12/2018 20:35:00,21.0,25,59,1000,9.0,88,21.0,59
22/12/2018 20:40:00,21.0,25,59,1000,9.0,88,21.0,59
22/12/2018 20:45:00,20.5,25,58,1000,8.9,88,20.5,58
22/12/2018 20:50:00,20.5,25,58,1000,8.8,88,20.5,58
22/12/2018 20:55:00,20.5,25,58,1000,8.7,88,20.5,58
22/12/2018 21:04:59,20.5,25,58,1000,8.6,88,20.5,58
22/12/2018 21:10:00,20.4,25,58,1000,8.5,88,20.4,58
22/12/2018 21:15:00,20.4,25,58,1000,8.4,88,20.4,58
22/12/2018 21:19:59,20.4,25,58,1000,8.4,88,20.4,58
22/12/2018 21:25:00,20.4,25,58,1000,8.3,88,20.4,58
22/12/2018 21:30:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 21:35:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 21:40:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 21:45:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 21:50:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 21:55:00,20.4,25,58,1000,8.2,88,20.4,58
22/12/2018 22:05:00,20.2,25,58,1000,8.1,88,20.2,58
22/12/2018 22:09:59,20.2,25,58,1000,8.0,89,20.2,58
22/12/2018 22:14:59,20.2,25,58,1000,7.8,89,20.2,58
22/12/2018 22:20:00,20.2,25,58,1000,7.8,89,20.2,58
22/12/2018 22:25:00,20.2,25,58,1000,7.7,89,20.2,58
22/12/2018 22:30:00,20.2,25,58,1000,7.6,89,20.2,58
22/12/2018 22:35:00,20.2,25,58,1000,7.5,89,20.2,58
22/12/2018 22:40:00,20.2,25,58,1000,7.4,89,20.2,58
22/12/2018 22:45:00,20.2,25,58,1000,7.3,90,20.2,58
22/12/2018 22:49:59,20.2,25,58,1000,7.2,91,20.2,58
22/12/2018 22:55:00,20.2,25,58,1000,7.2,91,20.2,58
22/12/2018 23:04:59,20.0,25,58,1000,7.2,91,20.0,58
22/12/2018 23:10:00,20.0,25,58,1000,7.1,91,20.0,58
22/12/2018 23:15:00,20.0,25,58,1000,7.1,91,20.0,58
22/12/2018 23:20:00,20.0,25,58,1000,7.1,91,20.0,58
22/12/2018 23:25:00,20.0,25,58,1000,7.0,91,20.0,58
22/12/2018 23:29:59,20.0,25,58,1000,7.0,92,20.0,58
22/12/2018 23:35:00,20.0,25,58,1000,7.1,92,20.0,58
22/12/2018 23:40:00,20.0,25,58,1000,7.1,92,20.0,58
22/12/2018 23:45:00,20.0,25,58,1000,7.2,92,20.0,58
22/12/2018 23:49:59,20.0,25,58,1000,7.2,92,20.0,58
22/12/2018 23:55:00,20.0,25,58,1000,7.2,92,20.0,58
23/12/2018 00:05:00,20.0,25,58,1000,7.2,94,20.0,58
23/12/2018 00:10:00,20.0,25,58,1000,7.4,94,20.0,58
23/12/2018 00:15:00,20.0,25,58,1000,7.5,94,20.0,58
23/12/2018 00:19:59,20.0,25,58,1000,7.6,94,20.0,58
23/12/2018 00:25:00,20.0,25,58,1000,7.6,94,20.0,58
23/12/2018 00:29:59,20.0,25,58,1000,7.6,94,20.0,58
23/12/2018 00:35:00,20.0,25,58,1000,7.6,94,20.0,58
23/12/2018 00:40:00,20.0,25,58,1000,7.6,94,20.0,58
23/12/2018 00:44:59,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 00:50:00,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 00:54:59,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 01:05:00,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 01:10:00,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 01:15:00,20.0,25,58,1000,7.4,95,20.0,58
23/12/2018 01:19:59,20.0,25,58,1000,7.4,95,20.0,58
23/12/2018 01:25:00,20.0,25,58,1000,7.3,95,20.0,58
23/12/2018 01:30:00,20.0,25,58,1000,7.3,95,20.0,58
23/12/2018 01:35:00,20.0,25,58,1000,7.3,95,20.0,58
23/12/2018 01:40:00,20.0,25,58,1000,7.4,95,20.0,58
23/12/2018 01:44:59,20.0,25,58,1000,7.4,95,20.0,58
23/12/2018 01:50:00,20.0,25,58,1000,7.4,95,20.0,58
23/12/2018 01:55:00,20.0,25,58,1000,7.5,95,20.0,58
23/12/2018 02:05:00,20.0,25,58,1000,7.6,95,20.0,58
23/12/2018 02:10:00,20.0,25,58,1000,7.8,95,20.0,58
23/12/2018 02:15:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:20:00,20.0,25,58,1000,7.8,95,20.0,58
23/12/2018 02:25:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:29:59,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:35:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:39:59,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:45:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:50:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 02:55:00,20.0,25,58,1000,7.8,95,20.0,58
23/12/2018 03:05:00,20.0,25,58,1000,7.8,95,20.0,58
23/12/2018 03:10:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 03:15:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 03:20:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 03:25:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 03:30:00,20.0,25,58,1000,7.9,95,20.0,58
23/12/2018 03:34:59,20.0,25,58,1000,8.0,95,20.0,58
23/12/2018 03:40:00,20.0,25,58,1000,8.0,95,20.0,58
23/12/2018 03:44:59,20.0,25,58,1000,8.1,95,20.0,58
23/12/2018 03:50:00,20.0,25,58,1000,8.1,95,20.0,58
23/12/2018 03:55:00,20.0,25,58,1000,8.1,95,20.0,58
23/12/2018 04:04:59,20.0,25,58,1000,8.2,95,20.0,58
23/12/2018 04:10:00,20.0,25,58,1000,8.3,95,20.0,58
23/12/2018 04:15:00,20.0,25,58,1000,8.3,95,20.0,58
23/12/2018 04:20:00,20.0,25,58,1000,8.3,95,20.0,58
23/12/2018 04:25:00,19.6,25,57,1000,8.3,95,19.6,57
23/12/2018 04:30:00,19.6,25,57,1000,8.3,95,19.6,57
23/12/2018 04:35:00,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 04:39:59,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 04:45:00,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 04:50:00,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 04:55:00,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 05:05:00,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 05:09:59,19.6,25,57,1000,8.4,95,19.6,57
23/12/2018 05:15:00,19.6,25,57,1000,8.5,95,19.6,57
23/12/2018 05:20:00,19.6,25,57,1000,8.5,95,19.6,57
23/12/2018 05:25:00,19.6,25,57,1000,8.5,95,19.6,57
23/12/2018 05:30:00,19.5,25,57,1000,8.5,95,19.5,57
23/12/2018 05:34:59,19.5,25,57,1000,8.5,95,19.5,57
23/12/2018 05:40:00,19.5,25,57,1000,8.6,95,19.5,57
23/12/2018 05:45:00,19.5,25,57,1000,8.6,95,19.5,57
23/12/2018 05:50:00,19.5,25,57,1000,8.6,95,19.5,57
23/12/2018 05:55:00,19.5,25,57,1000,8.6,95,19.5,57
23/12/2018 06:05:00,19.5,25,57,1000,8.6,95,19.5,57
23/12/2018 06:10:00,19.5,25,57,1000,8.7,95,19.5,57
23/12/2018 06:15:00,19.5,25,57,1000,8.7,96,19.5,57
23/12/2018 06:20:00,19.4,25,55,1000,8.6,96,19.4,55
23/12/2018 06:25:00,19.4,25,55,1000,8.7,96,19.4,55
23/12/2018 06:30:00,19.4,25,55,1000,8.7,96,19.4,55
23/12/2018 06:35:00,19.4,25,55,1000,8.8,96,19.4,55
23/12/2018 06:40:00,19.4,25,55,1000,8.8,96,19.4,55
23/12/2018 06:45:00,19.4,25,55,1000,8.8,96,19.4,55
23/12/2018 06:50:00,19.4,25,55,1000,8.9,96,19.4,55
23/12/2018 06:54:59,19.4,25,55,1000,8.9,96,19.4,55
23/12/2018 07:05:00,19.4,25,55,1000,8.9,96,19.4,55
23/12/2018 07:10:00,19.4,25,55,1000,8.9,96,19.4,55
23/12/2018 07:15:00,19.4,25,55,1000,8.9,96,19.4,55
23/12/2018 07:20:00,19.4,25,55,1000,9.0,96,19.4,55
23/12/2018 07:25:00,19.4,25,55,1000,9.0,96,19.4,55
23/12/2018 07:29:59,19.4,25,55,1000,9.0,96,19.4,55
23/12/2018 07:34:59,19.4,25,55,1000,9.1,96,19.4,55
23/12/2018 07:39:59,19.4,25,55,1000,9.1,96,19.4,55
23/12/2018 07:45:00,19.4,25,55,1000,9.1,96,19.4,55
23/12/2018 07:50:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 07:55:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 08:05:00,19.4,25,55,1000,9.1,96,19.4,55
23/12/2018 08:10:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 08:15:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 08:20:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 08:25:00,19.4,25,55,1000,9.2,96,19.4,55
23/12/2018 08:30:00,19.4,25,55,1000,9.3,96,19.4,55
23/12/2018 08:34:59,19.4,25,55,1000,9.3,96,19.4,55
23/12/2018 08:40:00,19.4,25,55,1000,9.3,96,19.4,55
23/12/2018 08:45:00,19.4,25,55,1000,9.3,96,19.4,55
23/12/2018 08:49:59,19.4,25,55,1000,9.4,96,19.4,55
23/12/2018 08:55:00,19.4,25,55,1000,9.4,96,19.4,55
23/12/2018 09:04:59,19.4,25,55,1000,9.5,96,19.4,55
23/12/2018 09:10:00,19.4,25,55,1000,9.6,96,19.4,55
23/12/2018 09:15:00,19.4,25,55,1000,9.7,96,19.4,55
23/12/2018 09:20:00,19.4,25,55,1000,9.7,96,19.4,55
23/12/2018 09:24:59,19.4,25,55,1000,9.7,96,19.4,55
23/12/2018 09:30:00,19.4,25,55,1000,9.8,96,19.4,55
23/12/2018 09:35:00,19.4,25,55,1000,9.9,96,19.4,55
23/12/2018 09:40:00,19.4,25,55,1000,9.9,96,19.4,55
23/12/2018 09:45:00,19.4,25,55,1000,10.0,98,19.4,55
23/12/2018 09:50:00,19.4,25,55,1000,10.1,98,19.4,55
23/12/2018 09:55:00,19.4,25,55,1000,10.2,98,19.4,55
23/12/2018 10:05:00,19.4,25,55,1000,10.2,98,19.4,55
23/12/2018 10:10:00,19.4,25,55,1000,10.4,98,19.4,55
23/12/2018 10:15:00,19.4,25,55,1000,10.5,98,19.4,55
23/12/2018 10:20:00,19.4,25,55,1000,10.5,98,19.4,55
23/12/2018 10:25:00,19.4,25,55,1000,10.6,98,19.4,55
23/12/2018 10:30:00,19.4,25,55,1000,10.6,98,19.4,55
23/12/2018 10:35:00,19.4,25,55,1000,10.8,99,19.4,55
23/12/2018 10:40:00,19.4,25,55,1000,10.8,99,19.4,55
23/12/2018 10:45:00,19.4,25,55,1000,10.9,99,19.4,55
23/12/2018 10:50:00,19.4,25,55,1000,11.0,99,19.4,55
23/12/2018 10:55:00,19.4,25,55,1000,11.1,99,19.4,55
23/12/2018 11:04:59,19.4,25,55,1000,11.1,99,19.4,55
23/12/2018 11:10:00,19.4,25,55,1000,11.2,99,19.4,55
23/12/2018 11:15:00,19.4,25,55,1000,11.3,99,19.4,55
23/12/2018 11:19:59,19.4,25,55,1000,11.4,99,19.4,55
23/12/2018 11:25:00,19.4,25,55,1000,11.5,99,19.4,55
23/12/2018 11:30:00,19.4,25,55,1000,11.6,99,19.4,55
23/12/2018 11:35:00,19.4,25,55,1000,11.6,99,19.4,55
23/12/2018 11:40:00,19.4,25,55,1000,11.7,99,19.4,55
23/12/2018 11:44:59,19.4,25,55,1000,11.8,99,19.4,55
23/12/2018 11:49:59,19.4,25,55,1000,11.9,99,19.4,55
23/12/2018 11:55:00,19.4,25,55,1000,12.0,99,19.4,55
23/12/2018 12:04:59,19.4,25,55,1000,12.2,99,19.4,55
23/12/2018 12:10:00,19.4,25,55,1000,12.4,99,19.4,55
23/12/2018 12:14:59,19.4,25,55,1000,12.4,99,19.4,55
23/12/2018 12:20:00,19.4,25,55,1000,12.4,99,19.4,55
23/12/2018 12:25:00,19.4,25,55,1000,12.5,99,19.4,55
23/12/2018 12:30:00,19.4,25,55,1000,12.5,99,19.4,55
23/12/2018 12:35:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 12:40:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 12:45:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 12:50:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 12:55:00,19.4,25,55,1000,12.5,99,19.4,55
23/12/2018 13:05:00,19.4,25,55,1000,12.5,99,19.4,55
23/12/2018 13:10:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 13:15:00,19.4,25,55,1000,12.6,99,19.4,55
23/12/2018 13:19:59,19.4,25,55,1000,12.7,98,19.4,55
23/12/2018 13:25:00,19.4,25,55,1000,12.7,98,19.4,55
23/12/2018 13:29:59,19.4,25,55,1000,12.7,98,19.4,55
23/12/2018 13:35:00,19.4,25,55,1000,12.7,98,19.4,55
23/12/2018 13:39:59,19.4,25,55,1000,12.8,98,19.4,55
23/12/2018 13:45:00,19.4,25,55,1000,12.8,98,19.4,55
23/12/2018 13:50:00,19.4,25,55,1000,12.7,98,19.4,55
23/12/2018 13:54:59,19.4,25,55,1000,12.8,98,19.4,55
23/12/2018 14:05:00,19.4,25,55,1000,12.8,98,19.4,55
23/12/2018 14:10:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:14:59,19.4,25,55,1000,12.9,98,19.4,55
23/12/2018 14:20:00,19.4,25,55,1000,12.9,98,19.4,55
23/12/2018 14:25:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:30:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:34:59,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:40:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:44:59,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:50:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 14:55:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 15:04:59,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 15:10:00,19.4,25,55,1000,13.0,98,19.4,55
23/12/2018 15:15:00,19.4,25,57,1000,13.0,98,19.4,57
23/12/2018 15:19:59,19.4,25,57,1000,12.9,98,19.4,57
23/12/2018 15:25:00,19.4,25,57,1000,12.9,98,19.4,57
23/12/2018 15:30:00,19.4,25,57,1000,12.9,98,19.4,57
23/12/2018 15:35:00,19.4,25,57,1000,12.8,98,19.4,57
23/12/2018 15:40:00,19.4,25,57,1000,12.8,98,19.4,57
23/12/2018 15:45:00,19.5,25,57,1000,12.8,98,19.5,57
23/12/2018 15:49:59,19.5,25,57,1000,12.7,98,19.5,57
23/12/2018 15:55:00,19.5,25,57,1000,12.7,98,19.5,57
23/12/2018 16:05:00,19.4,25,57,1000,12.7,98,19.4,57
23/12/2018 16:10:00,19.4,25,57,1000,12.6,99,19.4,57
23/12/2018 16:15:00,19.4,25,57,1000,12.6,99,19.4,57
23/12/2018 16:19:59,19.4,25,57,1000,12.5,99,19.4,57
23/12/2018 16:24:59,19.4,25,57,1000,12.5,99,19.4,57
23/12/2018 16:30:00,19.4,25,57,1000,12.6,99,19.4,57
23/12/2018 16:35:00,19.4,25,57,1000,12.5,99,19.4,57
23/12/2018 16:39:59,19.4,25,57,1000,12.5,99,19.4,57
23/12/2018 16:45:00,19.4,25,57,1000,12.5,99,19.4,57
23/12/2018 16:50:00,19.4,25,57,1000,12.4,99,19.4,57
23/12/2018 16:55:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 17:05:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 17:10:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:15:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:20:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:25:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:30:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:34:59,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 17:39:59,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 17:45:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 17:49:59,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 17:55:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 18:05:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 18:09:59,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:15:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:19:59,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:25:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:30:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:35:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:40:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:45:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:50:00,19.5,25,57,1000,12.1,99,19.5,57
23/12/2018 18:55:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 19:05:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 19:09:59,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 19:14:59,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 19:20:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 19:24:59,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 19:30:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 19:35:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 19:40:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 19:45:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 19:50:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 19:55:00,19.5,25,57,1000,12.4,99,19.5,57
23/12/2018 20:05:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 20:10:00,19.5,25,57,1000,12.3,99,19.5,57
23/12/2018 20:14:59,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:20:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:25:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:30:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:35:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:39:59,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:44:59,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:50:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 20:55:00,19.5,25,57,1000,12.2,99,19.5,57
23/12/2018 21:05:00,19.5,25,57,1000,12.2,99,19.5,57
